Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias
38,N_AC300b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.400477567,0.693147181,0.4,0.35,0.2,normal,0.003052397,0.003052397,0.194938016,0.060193567,0.245447538,0.957230914,0.959,1.005124944,1.243604533,116.8180581,-0.026143706,-0.026143706,0.20961535,0.069184542,0.261858011,0.974884607,0.955,1.052908758,-9.983924355,0.00626023,0.00626023,0.194246991,0.059593836,0.244160315,0.950756656,0.966,1.006662264,2.563983264,116.8180263,-0.029666161,-0.029666161,0.218429048,0.074662934,0.27176591,0.911112539,0.972,1.169232938,-10.91607153,-0.181399052,-0.181399052,0.237555109,0.087007454,0.232714403,0.969839613,0.896,0.940592326,-77.94921579
39,N_AC1000b_X0.4b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.400477567,0.693147181,0.4,0.35,0.2,normal,-0.00630911,-0.00630911,0.153027267,0.035996425,0.189717192,0.959477443,0.965,0.775086201,-3.325534169,394.8557917,-0.028617637,-0.028617637,0.163128655,0.041097263,0.200794951,0.972427634,0.957,0.809419352,-14.25216976,-0.005020957,-0.005020957,0.152824233,0.035818966,0.189287044,0.961932668,0.97,0.771355006,-2.652562298,394.855788,-0.029549746,-0.029549746,0.163272136,0.041010875,0.200444169,0.938098231,0.968,0.837574019,-14.74213306,-0.198358656,-0.198358656,0.227449462,0.075506551,0.190254016,0.991383993,0.815,0.752263546,-104.2599052
40,N_AC100b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.693147181,0.693147181,0.4,0.35,0.2,normal,-0.009169269,-0.009169269,0.305650151,0.145744105,0.381845303,1.018090523,0.95,1.470209229,-2.401304702,36.38446615,-0.001082752,-0.001082752,0.366624741,0.20958606,0.458033494,1.089442321,0.94,1.648052651,-0.236391364,-0.006677701,-0.006677701,0.304791154,0.14153709,0.376343105,0.978187112,0.964,1.508134635,-1.774365303,36.38452964,-0.003144199,-0.003144199,0.362386799,0.205537928,0.453578853,0.982038286,0.969,1.810516412,-0.69319789,-0.284043549,-0.284043549,0.363020112,0.199687583,0.345146304,1.039909589,0.873,1.301025268,-82.29656383
41,N_AC300b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.693147181,0.693147181,0.4,0.35,0.2,normal,-0.03027096,-0.03027096,0.19757353,0.061133905,0.245515482,0.988006221,0.954,0.974085978,-12.32955242,116.0869298,-0.031334435,-0.031334435,0.219782718,0.074995919,0.272191403,1.020601687,0.95,1.045433011,-11.511912,-0.02916218,-0.02916218,0.19686173,0.060153054,0.243643147,0.993124481,0.952,0.961675604,-11.96921806,116.0868957,-0.034547271,-0.034547271,0.227073044,0.080096486,0.281037282,0.949947205,0.959,1.159691714,-12.29277139,-0.288497306,-0.288497306,0.307725027,0.135823679,0.229446353,0.985782627,0.78,0.912384894,-125.7362784
42,N_AC1000b_X0.69b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.693147181,0.693147181,0.4,0.35,0.2,normal,-0.036252114,-0.036252114,0.155128954,0.037809126,0.191132001,0.992827094,0.956,0.754636612,-18.96705622,394.273721,-0.038591502,-0.038591502,0.166231478,0.043108118,0.204108977,1.00218343,0.947,0.798349346,-18.90730269,-0.036373672,-0.036373672,0.154409132,0.037273693,0.189701438,0.996229665,0.949,0.746430263,-19.17416778,394.273718,-0.038580657,-0.038580657,0.166504389,0.043436813,0.204915437,0.972173264,0.955,0.826245466,-18.82759893,-0.292574101,-0.292574101,0.30333356,0.121451294,0.189440166,1.012468696,0.657,0.733446683,-154.4414293
43,N_AC100b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,1.108662625,0.693147181,0.4,0.35,0.2,normal,-0.065527364,-0.065527364,0.306173868,0.141192316,0.370183085,0.982668414,0.961,1.47668431,-17.70133934,36.25467638,0.087185626,0.087185626,0.405239311,0.2621974,0.504827612,1.090780155,0.957,1.814194973,17.27037581,-0.073131961,-0.073131961,0.305999338,0.141934715,0.369760942,0.976704042,0.958,1.484007637,-19.7781736,36.25473464,0.09688578,0.09688578,0.404834493,0.263391161,0.504240583,0.983683701,0.982,2.009372284,19.21419712,-0.413047661,-0.413047661,0.450304685,0.287188231,0.341608778,1.022422616,0.734,1.309714577,-120.9124844
44,N_AC300b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,1.108662625,0.693147181,0.4,0.35,0.2,normal,-0.071705328,-0.071705328,0.188390972,0.05751466,0.228966005,0.907795305,0.96,0.988692321,-31.31701921,115.9605694,0.028289277,0.028289277,0.220018602,0.078196954,0.278341778,0.965810987,0.962,1.129703156,10.16350362,-0.073502879,-0.073502879,0.188680605,0.057192642,0.227687968,0.92985856,0.955,0.959845369,-32.28228511,115.9605271,0.031662928,0.031662928,0.225323972,0.081792736,0.284378385,0.900413787,0.973,1.23803389,11.13408386,-0.408745645,-0.408745645,0.414736175,0.219744276,0.229617067,0.967080842,0.607,0.930720912,-178.0118743
45,N_AC1000b_X1.11b_EM0.69meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,1.108662625,0.693147181,0.4,0.35,0.2,normal,-0.082218404,-0.082218404,0.164013873,0.042391661,0.188858313,0.953070804,0.942,0.77676389,-43.5344372,395.6173542,0.001077811,0.001077811,0.167599954,0.044386351,0.210783347,0.976383041,0.959,0.846241178,0.511335948,-0.081326432,-0.081326432,0.162860352,0.042014504,0.188244393,0.965933799,0.94,0.763928608,-43.20257857,395.6173493,0.003426068,0.003426068,0.167347879,0.044077361,0.210023171,0.940056966,0.965,0.875772141,1.631280964,-0.414368167,-0.414368167,0.416383395,0.208886386,0.192931675,0.99814196,0.411,0.757686078,-214.7745659
46,N_AC100b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.400477567,1.108662625,0.4,0.35,0.2,normal,-0.004933624,-0.004933624,0.292154982,0.134902856,0.367441871,0.975561382,0.957,1.476427517,-1.342695215,36.39886985,-0.012502368,-0.012502368,0.342785415,0.18723702,0.432744704,1.036341051,0.949,1.636843456,-2.889086279,0.002311407,0.002311407,0.291679681,0.132076076,0.363597217,0.930140038,0.963,1.53232292,0.635705421,36.39891851,-0.019515782,-0.019515782,0.340341597,0.184405386,0.429195444,0.93701724,0.974,1.795500822,-4.547061799,-0.25008259,-0.25008259,0.336723164,0.17280056,0.332219246,0.995820888,0.894,1.307740711,-75.27637023
47,N_AC300b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.400477567,1.108662625,0.4,0.35,0.2,normal,-0.017315356,-0.017315356,0.188844493,0.058437991,0.24123923,0.964217216,0.951,0.980733788,-7.177670066,115.604661,-0.027382473,-0.027382473,0.207503307,0.070267334,0.26379371,0.991392762,0.946,1.043029948,-10.38025986,-0.012920918,-0.012920918,0.187196744,0.056961475,0.238435267,0.960918975,0.953,0.972661688,-5.419046417,115.604629,-0.030058463,-0.030058463,0.216747229,0.076122561,0.274398148,0.92698444,0.96,1.160344155,-10.95432439,-0.25771034,-0.25771034,0.282238334,0.117786469,0.226767002,0.969567805,0.808,0.916810881,-113.6454324
48,N_AC1000b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.400477567,1.108662625,0.4,0.35,0.2,normal,-0.031989235,-0.031989235,0.149457387,0.034604199,0.183342581,0.949890187,0.957,0.756602943,-17.44779327,395.6208649,-0.042935897,-0.042935897,0.160950227,0.040492588,0.196692106,0.967749799,0.953,0.796713043,-21.82898822,-0.030874497,-0.030874497,0.149132919,0.034736664,0.183894661,0.961130846,0.956,0.750005921,-16.78922975,395.6208601,-0.043128778,-0.043128778,0.161233452,0.040547808,0.196790353,0.93525782,0.958,0.824803592,-21.91610381,-0.26798896,-0.26798896,0.279795199,0.105393538,0.183327753,0.977406059,0.704,0.735243639,-146.1802453
49,N_AC100b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,0.693147181,1.108662625,0.4,0.35,0.2,normal,-0.035044952,-0.035044952,0.276856936,0.125701828,0.352984813,0.94804396,0.954,1.459505148,-9.928175512,36.36152389,0.035253034,0.035253034,0.344774547,0.203873949,0.450370965,1.039258005,0.953,1.698732879,7.827554705,-0.038461933,-0.038461933,0.276193788,0.124975746,0.351596424,0.933313123,0.961,1.476709822,-10.93922771,36.36158329,0.039001601,0.039001601,0.343564151,0.201975245,0.447945058,0.93846563,0.974,1.871045998,8.706782362,-0.346281073,-0.346281073,0.385336219,0.21910824,0.315114194,0.954156264,0.836,1.294573007,-109.8906615
50,N_AC300b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,0.693147181,1.108662625,0.4,0.35,0.2,normal,-0.053910123,-0.053910123,0.196188702,0.058310765,0.235499306,0.947334795,0.962,0.974460478,-22.89183952,115.8595611,-0.012317658,-0.012317658,0.220644458,0.073209634,0.270427514,0.987696213,0.96,1.073261556,-4.554883317,-0.052203854,-0.052203854,0.196290416,0.058095245,0.235426057,0.964913513,0.956,0.956410262,-22.17420383,115.8595174,-0.013352914,-0.013352914,0.22547436,0.076578132,0.276543501,0.921827079,0.975,1.175958735,-4.82850415,-0.351135212,-0.351135212,0.364765761,0.17731717,0.232540982,0.996833695,0.652,0.914439294,-150.9992813
51,N_AC1000b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,0.693147181,1.108662625,0.4,0.35,0.2,normal,-0.055614659,-0.055614659,0.157071231,0.038508157,0.188283343,0.972245701,0.948,0.759126158,-29.53774756,394.392197,-0.025216281,-0.025216281,0.165349655,0.042813398,0.205474468,0.990379202,0.955,0.813269415,-12.27222095,-0.055818551,-0.055818551,0.157397646,0.038574481,0.188399217,0.986880971,0.945,0.748328705,-29.6278042,394.3921976,-0.026071306,-0.026071306,0.164048679,0.042075549,0.203561472,0.954759272,0.96,0.835756543,-12.80758396,-0.353157832,-0.353157832,0.357261629,0.161087915,0.190797966,1.01200654,0.543,0.739040959,-185.0951765
52,N_AC100b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,100,1.108662625,1.108662625,0.4,0.35,0.2,normal,-0.136052804,-0.136052804,0.30086061,0.14223464,0.35192062,0.918919204,0.953,1.501223908,-38.660083,36.58437524,0.117247022,0.117247022,0.415875115,0.295299312,0.530880666,1.059436508,0.959,1.964264924,22.08538181,-0.143344317,-0.143344317,0.301970173,0.14278006,0.349792541,0.923317274,0.945,1.485038355,-40.97980957,36.58439088,0.128566601,0.128566601,0.417881674,0.300008205,0.532693718,0.95601035,0.976,2.184203343,24.13518258,-0.514584332,-0.514584332,0.534160692,0.377513843,0.335901232,0.982062426,0.66,1.340758592,-153.1951306
53,N_AC300b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,300,1.108662625,1.108662625,0.4,0.35,0.2,normal,-0.136727747,-0.136727747,0.224172453,0.079154213,0.246008651,0.94593479,0.933,1.019453137,-55.57843063,115.348119,0.034722082,0.034722082,0.248719112,0.097200625,0.309985634,1.005158517,0.957,1.208885301,11.20119059,-0.136756931,-0.136756931,0.223243454,0.078711501,0.245090008,0.974754002,0.924,0.985618087,-55.79865631,115.348078,0.040425754,0.040425754,0.25400815,0.101435832,0.316071973,0.930343626,0.974,1.331743812,12.79004712,-0.515561748,-0.515561748,0.516910973,0.325516972,0.244484823,0.996456151,0.444,0.961771266,-210.876791
54,N_AC1000b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.2shapeBCNorm,1000,1.108662625,1.108662625,0.4,0.35,0.2,normal,-0.122563426,-0.122563426,0.183344325,0.053623077,0.196570405,0.953107377,0.926,0.808452276,-62.35090479,394.9764053,0.026314234,0.026314234,0.178504839,0.049076995,0.220074963,0.962043835,0.955,0.896713822,11.95694132,-0.122439438,-0.122439438,0.183309265,0.053593908,0.196573482,0.970937919,0.922,0.793618081,-62.28685422,394.9763944,0.027974105,0.027974105,0.179612602,0.049642069,0.221152496,0.927497367,0.966,0.934667727,12.64923774,-0.493722359,-0.493722359,0.494254174,0.285379036,0.204105187,1.01260093,0.317,0.790121368,-241.8960368
55,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.400477567,0.400477567,0.3,0,0.2,normal,-0.476368303,-0.476368303,0.963087903,4.502419354,2.06876107,2.827308112,0.845,2.868238642,-23.02674341,9.592693104,-0.226475522,-0.226475522,0.575743267,0.57563338,0.724477111,1.101706537,0.956,2.577726459,-31.26054898,-0.096753528,-0.096753528,0.49910895,0.406369068,0.630400847,0.740808192,0.955,3.335716235,-15.34793746,9.727923611,-0.238118685,-0.238118685,0.57461085,0.573504586,0.719250581,0.974199844,0.979,2.894078138,-33.10649884,-0.366904126,-0.366904126,0.423367476,0.268016665,0.365419702,0.994287757,0.868,1.440648243,-100.4062246
56,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.400477567,0.400477567,0.3,0,0.2,normal,-0.150828955,-0.150828955,0.389759211,0.249361763,0.47627642,1.108166859,0.902,1.684736593,-31.66836506,30.13383796,-0.147103011,-0.147103011,0.331322729,0.180002002,0.398147243,1.063825473,0.929,1.467071953,-36.94688671,-0.101987761,-0.101987761,0.307487137,0.151130973,0.375326977,0.820359358,0.975,1.793427112,-27.17304303,30.13382013,-0.152730542,-0.152730542,0.337743039,0.186519408,0.404173411,0.965597849,0.947,1.640776913,-37.78836954,-0.348013211,-0.348013211,0.368351258,0.187557434,0.257896781,1.020170475,0.727,0.990948895,-134.9428288
57,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.400477567,0.400477567,0.3,0,0.2,normal,-0.112291438,-0.112291438,0.240561183,0.090679539,0.279550211,0.99423853,0.925,1.102166792,-40.16861133,98.6288717,-0.128035329,-0.128035329,0.223631017,0.079378556,0.251094721,1.002036665,0.915,0.982272661,-50.99084848,-0.108722144,-0.108722144,0.209419429,0.069931517,0.241182881,0.841859449,0.963,1.123013491,-45.07871517,98.62892334,-0.129113186,-0.129113186,0.224036266,0.079529353,0.250842701,0.948451151,0.934,1.036727425,-51.47177299,-0.342223386,-0.342223386,0.349834685,0.156523627,0.198610745,0.994181404,0.599,0.783096335,-172.3085958
58,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.693147181,0.400477567,0.3,0,0.2,normal,-0.387363707,-0.387363707,0.833558294,2.340850126,1.480875578,2.061450256,0.861,2.815942601,-26.15774835,9.449539457,-0.278365939,-0.278365939,0.568967261,0.519070777,0.664849762,1.073838267,0.931,2.426960613,-41.8689988,-0.212400574,-0.212400574,0.500999856,0.397571833,0.593978653,0.713089432,0.957,3.265163425,-35.75895753,9.680078266,-0.275720778,-0.275720778,0.560160323,0.503808648,0.654381323,0.947797601,0.972,2.706408677,-42.13457321,-0.552464223,-0.552464223,0.568005549,0.428565242,0.351385823,1.011041064,0.667,1.362365156,-157.2243916
59,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.693147181,0.400477567,0.3,0,0.2,normal,-0.182557661,-0.182557661,0.371434966,0.223154148,0.435909239,1.062986813,0.897,1.607482612,-41.87974118,30.68863678,-0.197326687,-0.197326687,0.321938178,0.165413301,0.355811863,1.000945818,0.918,1.393438933,-55.45815281,-0.165880759,-0.165880759,0.294549958,0.139062343,0.334152023,0.775419699,0.968,1.689216641,-49.64230277,30.69100478,-0.206351733,-0.206351733,0.336257733,0.179005476,0.369541607,0.916456727,0.947,1.580627255,-55.83991862,-0.518929088,-0.518929088,0.521163752,0.329633569,0.245777495,1.022831376,0.43,0.941924643,-211.1377556
60,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.693147181,0.400477567,0.3,0,0.2,normal,-0.166282712,-0.166282712,0.249446266,0.096408965,0.26235063,0.981648794,0.904,1.047620674,-63.38186101,98.0596755,-0.18331662,-0.18331662,0.243209413,0.090000424,0.237596071,0.994822939,0.883,0.936206279,-77.15473557,-0.163256314,-0.163256314,0.225647517,0.077825267,0.226326903,0.838774799,0.943,1.057715563,-72.13296854,98.05926841,-0.183224098,-0.183224098,0.243259864,0.08993615,0.237532106,0.941221001,0.902,0.98925624,-77.13656086,-0.515677266,-0.515677266,0.515823787,0.302919535,0.192440966,1.011372046,0.231,0.745872627,-267.9664716
61,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,1.108662625,0.400477567,0.3,0,0.2,normal,-0.222651103,-0.222651103,0.721352334,1.110918482,1.030731476,1.483949017,0.883,2.722730427,-21.60127136,9.716689649,-0.217422321,-0.217422321,0.563535607,0.493307481,0.668192709,1.097599656,0.923,2.386359431,-32.53886465,-0.239065964,-0.239065964,0.492101353,0.382892468,0.57102189,0.732447003,0.972,3.05600906,-41.86633962,9.884281343,-0.207339292,-0.207339292,0.56002367,0.484308271,0.664650622,0.979559522,0.965,2.659749107,-31.19523019,-0.759372429,-0.759372429,0.761437933,0.68809366,0.334004091,0.997489201,0.375,1.312567574,-227.3542296
62,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,1.108662625,0.400477567,0.3,0,0.2,normal,-0.241924403,-0.241924403,0.380707691,0.229184293,0.413313082,1.038797384,0.896,1.559647275,-58.53296543,30.33163804,-0.25499349,-0.25499349,0.363021427,0.198779707,0.365912447,1.032801769,0.876,1.388795487,-69.6870226,-0.257780219,-0.257780219,0.338899028,0.175514531,0.330413472,0.811912194,0.947,1.595242712,-78.01746624,30.34238909,-0.26334495,-0.26334495,0.376696434,0.213748478,0.380187399,0.945593516,0.921,1.576054818,-69.26714317,-0.75107169,-0.75107169,0.75107169,0.618522294,0.233383974,0.989310668,0.106,0.924733147,-321.8180223
63,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,1.108662625,0.400477567,0.3,0,0.2,normal,-0.279154702,-0.279154702,0.313985275,0.146610749,0.262206319,1.001526306,0.813,1.026263491,-106.4637586,97.89902092,-0.270923238,-0.270923238,0.301396567,0.131001514,0.240124494,1.000732557,0.794,0.94058169,-112.826157,-0.26692932,-0.26692932,0.29109978,0.120436224,0.221887801,0.847582758,0.873,1.02619383,-120.2992317,97.8986771,-0.270925667,-0.270925667,0.301311425,0.131265156,0.240670649,0.948472676,0.828,0.99466398,-112.5711293,-0.750218202,-0.750218202,0.750218202,0.59754571,0.186421866,0.979091604,0.021,0.746365595,-402.4303676
64,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.400477567,0.693147181,0.3,0,0.2,normal,-0.343298666,-0.343298666,0.868001163,2.393256112,1.509198402,2.06721407,0.852,2.86179797,-22.74708648,9.427394513,-0.221224857,-0.221224857,0.583574307,0.630078167,0.762705349,1.18587381,0.936,2.521136739,-29.00528462,-0.124787587,-0.124787587,0.509289955,0.424653952,0.63991523,0.749588619,0.947,3.346397668,-19.50064344,9.592613712,-0.227044848,-0.227044848,0.582616102,0.611685707,0.748797063,1.038591993,0.968,2.826163276,-30.3212792,-0.448521975,-0.448521975,0.483231493,0.337120402,0.36889636,1.036001535,0.787,1.395796349,-121.5848198
65,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.400477567,0.693147181,0.3,0,0.2,normal,-0.14943356,-0.14943356,0.375913182,0.226543835,0.452125939,1.083924413,0.917,1.635078139,-33.05131312,30.55115993,-0.172822885,-0.172822885,0.318781145,0.165516371,0.368489357,1.018943366,0.917,1.417597665,-46.90037356,-0.137930771,-0.137930771,0.292300951,0.140627763,0.348890513,0.791729492,0.959,1.727390094,-39.5341135,30.57263389,-0.178540435,-0.178540435,0.329615335,0.175899667,0.379693491,0.930493088,0.94,1.599550984,-47.02225333,-0.438674997,-0.438674997,0.444498854,0.253270719,0.246770869,1.007158151,0.578,0.960448991,-177.7661196
66,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.400477567,0.693147181,0.3,0,0.2,normal,-0.152138282,-0.152138282,0.256133565,0.102789652,0.28235318,1.035003422,0.891,1.069372434,-53.88226246,98.03389686,-0.165612568,-0.165612568,0.240526292,0.089565554,0.249399742,1.025350819,0.885,0.953458079,-66.40446674,-0.145571605,-0.145571605,0.224083792,0.077972469,0.238407665,0.860116925,0.947,1.086527709,-61.05995193,98.03347104,-0.165926316,-0.165926316,0.240216818,0.088766344,0.247580488,0.966300952,0.913,1.004343084,-67.01914111,-0.44223743,-0.44223743,0.444538934,0.234038766,0.196222643,1.011674196,0.38,0.760302704,-225.3753303
67,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,100,0.693147181,0.693147181,0.3,0,0.2,normal,-0.25588507,-0.25588507,0.75130714,1.594051349,1.236973841,1.762096998,0.862,2.751748833,-20.6863768,9.768856986,-0.196841452,-0.196841452,0.527985918,0.448464266,0.64041224,1.062236621,0.947,2.363286861,-30.73667869,-0.162597723,-0.162597723,0.465011039,0.347498003,0.566905075,0.712233458,0.973,3.120082376,-28.68164889,10.0011846,-0.194735579,-0.194735579,0.520934228,0.437566049,0.632490432,0.941901363,0.973,2.632246891,-30.78869962,-0.575357902,-0.575357902,0.587185807,0.449268688,0.344020818,1.013027048,0.635,1.331195281,-167.2450828
68,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,300,0.693147181,0.693147181,0.3,0,0.2,normal,-0.185458291,-0.185458291,0.374436859,0.223342979,0.434899228,1.083981007,0.905,1.572696973,-42.64396866,30.55233121,-0.195330928,-0.195330928,0.324033623,0.1659122,0.357611402,1.01923421,0.91,1.375357032,-54.62100111,-0.174241836,-0.174241836,0.299667686,0.142229091,0.334635405,0.797206695,0.966,1.645428587,-52.06915736,30.66156751,-0.203045999,-0.203045999,0.336624993,0.179369699,0.371860594,0.932058243,0.937,1.563922378,-54.60271994,-0.594649589,-0.594649589,0.596240303,0.410033844,0.237659825,1.003944915,0.267,0.927948717,-250.2103956
69,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.2shapeBCNorm,1000,0.693147181,0.693147181,0.3,0,0.2,normal,-0.195277048,-0.195277048,0.26662163,0.108018005,0.264489763,1.001445527,0.872,1.035284288,-73.83160917,97.26619137,-0.206886275,-0.206886275,0.259014855,0.10132692,0.242040437,1.021253518,0.845,0.929035798,-85.47591367,-0.190949409,-0.190949409,0.241689329,0.088653558,0.228569739,0.862949808,0.928,1.038272337,-83.54098372,97.26612435,-0.207794741,-0.207794741,0.259525837,0.102091739,0.242841629,0.967593282,0.87,0.983803538,-85.56800643,-0.60090186,-0.60090186,0.60090186,0.396320733,0.187810969,0.995691942,0.116,0.73939081,-319.9503534
