Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias,shapeBC_f
208,N_AC100b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,100,0.400477567,1.108662625,0.4,0.35,0.4,normal,0.426970862,0.426970862,3.140495223,15.53497819,3.920209448,0.995569558,0.939,15.43532397,10.89153188,35.32694066,0.290659883,0.290659883,3.632998501,21.01929488,4.577746987,1.070494335,0.924,16.76275891,6.349409089,-0.988566388,-0.988566388,0.989049093,1.080028394,0.320730039,9.640835171,0,0.130407649,-308.2238229,35.32699157,0.176747894,0.176747894,3.584977238,20.4780341,4.524075767,0.98602179,0.938,17.98545561,3.906828768,5.585395821,5.585395821,5.864735815,46.67124386,3.935744842,0.976605118,0.715,15.79741494,141.9145815,Norm
209,N_AC300b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,300,0.400477567,1.108662625,0.4,0.35,0.4,normal,0.459932682,0.459932682,2.052417147,6.609993774,2.530782599,0.89584642,0.969,11.07386855,18.17353582,113.7094159,0.508371438,0.508371438,2.275062679,8.22084917,2.823185794,0.943155048,0.957,11.73368576,18.00701319,-0.992626591,-0.992626591,0.992626591,1.017039627,0.178224135,11.5772024,0,0.060344956,-556.9540799,113.7093258,0.492814535,0.492814535,2.363664267,8.856667202,2.936396339,0.891656211,0.967,12.90908087,16.78297064,5.548704044,5.548704044,5.594888518,38.23483743,2.730233514,0.953475396,0.521,11.22453579,203.2318487,Norm
210,N_AC1000b_X0.4b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,1000,0.400477567,1.108662625,0.4,0.35,0.4,normal,0.487002974,0.487002974,1.586083328,3.881723431,1.910026108,0.83099322,0.975,9.009898735,25.49718941,382.11083,0.610451759,0.610451759,1.742779695,4.637450872,2.066172449,0.852934445,0.973,9.495744042,29.54505369,-0.981767832,-0.981767832,0.981767832,0.976607838,0.112927031,15.23762759,0,0.029050836,-869.3824883,382.1108171,0.600316366,0.600316366,1.742896471,4.639680513,2.069682188,0.830885869,0.977,9.764283401,29.0052439,5.642784419,5.642784419,5.648995848,37.0103982,2.27476521,0.983769098,0.318,9.064033202,248.0600809,Norm
211,N_AC100b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,100,0.693147181,1.108662625,0.4,0.35,0.4,normal,-0.048078863,-0.048078863,2.752345892,12.31384802,3.510535614,0.921893775,0.959,14.92693314,-1.369559197,35.60872738,-1.52338802,-1.52338802,3.582978907,19.75437983,4.177453757,1.052735986,0.894,15.55500908,-36.46690325,-1.113433951,-1.113433951,1.113433951,1.334392701,0.307818601,8.06962278,0,0.149527032,-361.7175654,35.60879741,-1.629452869,-1.629452869,3.563544361,19.47704058,4.103506146,0.969442626,0.915,16.59247086,-39.70879562,5.872675203,5.872675203,6.152501917,51.47107379,4.123076462,1.033866612,0.679,15.63273497,142.4343026,Norm
212,N_AC300b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,300,0.693147181,1.108662625,0.4,0.35,0.4,normal,-0.078997937,-0.078997937,1.858260785,5.462071164,2.336940688,0.851990406,0.973,10.75204497,-3.380399752,113.2659144,-1.191445336,-1.191445336,2.316782624,8.570881174,2.675536896,0.938165341,0.94,11.17917222,-44.53107479,-1.108701521,-1.108701521,1.108701521,1.258641102,0.171614364,9.551417423,0,0.070431007,-646.0423784,113.2658423,-1.286098948,-1.286098948,2.421444218,9.346762806,2.77496175,0.888221198,0.953,12.24655548,-46.34654687,5.792157963,5.792157963,5.826539481,42.03945009,2.915279588,1.03124716,0.471,11.08142299,198.6827606,Norm
213,N_AC1000b_X0.69b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,1000,0.693147181,1.108662625,0.4,0.35,0.4,normal,0.013299538,0.013299538,1.481174061,3.42042647,1.850317072,0.827159794,0.983,8.768692206,0.718770781,383.7950261,-0.989868724,-0.989868724,1.816764776,5.153439754,2.043961213,0.875100338,0.962,9.155728073,-48.42893875,-1.102530978,-1.102530978,1.102530978,1.228662814,0.114461167,12.68648406,0,0.035366736,-963.2358356,383.795004,-1.006899726,-1.006899726,1.825553476,5.204468122,2.048124967,0.854281181,0.968,9.39796231,-49.16202588,5.834377423,5.834377423,5.842039546,39.45382738,2.327936156,1.026487637,0.277,8.889870387,250.6244601,Norm
214,N_AC100b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,100,1.108662625,1.108662625,0.4,0.35,0.4,normal,-0.957204102,-0.957204102,2.485644193,9.478936658,2.927672836,0.82895857,0.971,13.84419806,-32.69505014,35.30497794,-4.207342035,-4.207342035,4.582054693,28.41923278,3.275398298,0.980914776,0.736,13.08913446,-128.452837,-1.224814399,-1.224814399,1.224814399,1.580823092,0.284136434,6.552486015,0,0.169980424,-431.0655916,35.30510117,-4.264553045,-4.264553045,4.5937672,28.29038976,3.180265897,0.903194407,0.757,13.8025802,-134.0942293,5.459817157,5.459817157,5.695163289,44.94247426,3.892045592,1.009431789,0.708,15.11398644,140.2814286,Norm
215,N_AC300b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,300,1.108662625,1.108662625,0.4,0.35,0.4,normal,-0.890121646,-0.890121646,1.750497276,4.807556958,2.004809136,0.778885606,0.972,10.08968114,-44.3993211,112.1230732,-3.938920482,-3.938920482,4.019389423,20.76836387,2.293148017,0.907872593,0.66,9.901141552,-171.7691337,-1.234515875,-1.234515875,1.234515875,1.551526508,0.165905357,7.719576898,0,0.084245168,-744.108506,112.1229939,-4.135463231,-4.135463231,4.213365935,22.68319983,2.36362654,0.862538096,0.685,10.7418395,-174.9626331,5.438482684,5.438482684,5.469101248,36.48734274,2.630050568,0.965741863,0.491,10.67532555,206.7824379,Norm
216,N_AC1000b_X1.11b_EM1.11meanX_AC0.4corX0.35sdBC0.4shapeBCNorm,1000,1.108662625,1.108662625,0.4,0.35,0.4,normal,-0.862480373,-0.862480373,1.466749852,3.422354654,1.637425853,0.773028161,0.977,8.303179264,-52.6729422,381.641536,-3.752078867,-3.752078867,3.781227408,17.33567441,1.805779451,0.835639969,0.615,8.470783641,-207.7816792,-1.228650452,-1.228650452,1.228650452,1.521547064,0.109439968,9.848877643,0,0.043557937,-1122.670697,381.6415162,-3.772980388,-3.772980388,3.801362118,17.50153659,1.808155139,0.820049055,0.633,8.643187692,-208.6646387,5.418575928,5.418575928,5.438723466,33.87956382,2.126763234,0.978711901,0.304,8.518092681,254.7804025,Norm
217,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,0.400477567,0.3,0,0.4,normal,2.150654638,2.150654638,7.314968717,81.04301562,8.746095954,2.450436717,0.556,13.99100247,24.58988157,9.672821464,2.439186763,2.439186763,4.908073911,35.82262518,5.468354049,1.051130451,0.875,20.39285796,44.60550178,-0.461752181,-0.461752181,0.468699329,0.279069988,0.256750524,10.51323789,0.022,0.095731074,-179.8446891,9.939378788,2.417348567,2.417348567,4.825941434,34.64438817,5.369324326,0.947098277,0.905,22.22299956,45.02146677,5.453153672,5.453153672,5.649850316,42.44621168,3.566798109,0.981913945,0.659,14.23912119,152.8865247,Norm
218,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,0.400477567,0.3,0,0.4,normal,2.030808362,2.030808362,4.31165327,28.78139372,4.96808746,1.854790052,0.646,10.49959534,40.87706544,30.26349379,2.378391149,2.378391149,3.408684863,17.7433145,3.478314061,1.025632447,0.876,13.29398325,68.37769987,-0.466476416,-0.466476416,0.466476416,0.24264684,0.158340347,16.46419864,0,0.037698935,-294.6036337,30.26352559,2.479845145,2.479845145,3.540564112,19.11359874,3.602352528,0.94856456,0.897,14.88666457,68.83960205,5.436613938,5.436613938,5.464957163,36.6876397,2.67170481,1.012594321,0.455,10.34263198,203.488571,Norm
219,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,0.400477567,0.3,0,0.4,normal,2.05677727,2.05677727,3.120586819,14.74743287,3.244630604,1.482582284,0.738,8.578760447,63.39018278,97.51793109,2.350202834,2.350202834,2.856361053,12.3313481,2.610499846,1.041093762,0.835,9.82905837,90.02884402,-0.471395911,-0.471395911,0.471395911,0.235457586,0.115137904,26.65926939,0,0.016929657,-409.4185273,97.51770493,2.356647141,2.356647141,2.862313696,12.38624924,2.615206072,0.999170484,0.851,10.2599302,90.11324831,5.472732501,5.472732501,5.484274098,35.08424014,2.266843112,1.045831446,0.293,8.496456812,241.4252875,Norm
220,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,0.400477567,0.3,0,0.4,normal,2.838326789,2.838326789,7.764108109,96.51783876,9.41011637,2.542198833,0.564,14.50987148,30.16250466,9.230605058,3.4521261,3.4521261,5.857223469,50.23089608,6.192905097,1.085893151,0.851,22.35555302,55.74324239,-0.611932766,-0.611932766,0.61247052,0.441366818,0.258789644,10.29634666,0.004,0.098523952,-236.4595264,9.403527977,3.35182901,3.35182901,5.754235368,48.48036832,6.105971954,0.978594567,0.897,24.45851536,54.89427458,8.391770776,8.391770776,8.439303393,85.03749814,3.824959044,1.008970893,0.401,14.8602542,219.3950492,Norm
221,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,0.400477567,0.3,0,0.4,normal,3.180990895,3.180990895,4.766891503,35.94604539,5.084603771,1.836250276,0.627,10.85433767,62.56123462,30.1568129,3.629561609,3.629561609,4.26546412,26.40173625,3.638854221,1.003044217,0.824,14.22075537,99.74462807,-0.615605317,-0.615605317,0.615605317,0.401797639,0.151164095,15.05345029,0,0.039363226,-407.2430811,30.16304308,3.763422105,3.763422105,4.424682244,28.41064116,3.776447641,0.925850278,0.866,15.98898125,99.65508495,8.433701206,8.433701206,8.435668174,78.44134925,2.705800173,0.989804895,0.139,10.71579038,311.6897282,Norm
222,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,0.400477567,0.3,0,0.4,normal,3.221170387,3.221170387,3.705212789,20.24613322,3.1432586,1.395717621,0.628,8.827965711,102.4786948,97.45055634,3.661094348,3.661094348,3.866933237,20.01075681,2.571722914,0.978312488,0.742,10.30444638,142.3595959,-0.62050131,-0.62050131,0.62050131,0.396234544,0.105942873,23.19772798,0,0.017902117,-585.6942463,97.45029269,3.666432399,3.666432399,3.870227646,20.0233578,2.56655771,0.932922884,0.771,10.78408679,142.8540798,8.423224337,8.423224337,8.423224337,75.8203485,2.207830332,0.987825619,0.04,8.761198031,381.515926,Norm
223,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,0.400477567,0.3,0,0.4,normal,4.248621609,4.248621609,7.806720264,100.7629476,9.099173422,2.471973646,0.567,14.42899865,46.69239075,9.556123451,4.146012778,4.146012778,6.117717569,57.64678351,6.363792848,1.074075944,0.862,23.22518228,65.1500273,-0.7896605,-0.7896605,0.7896605,0.692813402,0.263285046,9.474223168,0,0.108933302,-299.926073,9.836775687,3.955242971,3.955242971,5.924907901,54.25390863,6.216800646,0.959541506,0.897,25.39693237,63.62184017,12.0879114,12.0879114,12.09084271,161.9240187,3.977717806,1.018570979,0.135,15.30808122,303.8906224,Norm
224,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,0.400477567,0.3,0,0.4,normal,3.958190624,3.958190624,4.957515194,38.12655829,4.741494178,1.729083385,0.611,10.74923037,83.47981617,30.05725443,4.490537095,4.490537095,5.024521694,35.7654555,3.951727249,1.052091387,0.776,14.72351771,113.6347934,-0.773258364,-0.773258364,0.773258364,0.61999565,0.148624499,12.849747,0,0.045339206,-520.2765157,30.06040569,4.621610346,4.621610346,5.186548005,38.0386962,4.086087385,0.965251819,0.815,16.59377161,113.1060085,11.94329147,11.94329147,11.94329147,150.5558006,2.814517896,1.016131156,0.01,10.85756239,424.3459061,Norm
225,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,0.400477567,0.3,0,0.4,normal,4.340235,4.340235,4.524848128,27.26752669,2.904879544,1.310711553,0.494,8.687585411,149.4118753,96.10633701,4.847600089,4.847600089,4.913786322,30.24020302,2.59763818,0.978070361,0.557,10.41086098,186.6156776,-0.783382574,-0.783382574,0.783382574,0.624338523,0.10325176,18.6930619,0,0.021651855,-758.7111089,96.10627903,4.846289266,4.846289266,4.912563178,30.22819203,2.597772276,0.929624301,0.588,10.95397376,186.555585,12.16545097,12.16545097,12.16545097,152.6785233,2.164488635,0.974790453,0.001,8.704065076,562.0473478,Norm
226,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,0.693147181,0.3,0,0.4,normal,2.961959676,2.961959676,7.600464375,90.85755514,9.064574813,2.450876907,0.567,14.4978641,32.67621192,9.688427571,3.64034312,3.64034312,5.708390008,49.86420807,6.053821834,1.075598968,0.837,22.06263322,60.13297417,-0.617334353,-0.617334353,0.618059728,0.449492341,0.261646892,10.26826547,0.001,0.09988415,-235.9417871,9.824350617,3.536920451,3.536920451,5.602091044,47.89160978,5.951236907,0.963210386,0.885,24.219444,59.43168632,8.402981227,8.402981227,8.450049255,85.51405691,3.862496898,1.019293003,0.398,14.85412887,217.5530868,Norm
227,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,0.693147181,0.3,0,0.4,normal,3.149591144,3.149591144,4.876307675,35.58987315,5.069087139,1.832482565,0.614,10.84346276,62.13330047,30.30050163,3.389216952,3.389216952,4.11866262,24.53345129,3.613823386,0.996867522,0.826,14.21044126,93.78479772,-0.621564945,-0.621564945,0.621564945,0.40759958,0.145869383,14.42404034,0,0.039641977,-426.1106289,30.30215157,3.507636037,3.507636037,4.26981388,26.37561524,3.753157453,0.921285789,0.858,15.96910215,93.45827028,8.342255152,8.342255152,8.344348438,76.61333734,2.650875979,0.96903999,0.14,10.72323433,314.6980553,Norm
228,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,0.693147181,0.3,0,0.4,normal,3.114921817,3.114921817,3.663943139,19.80527324,3.180038987,1.413006521,0.644,8.821986016,97.95231536,97.31176151,3.505996521,3.505996521,3.705608003,18.89580168,2.571069909,0.978033636,0.727,10.30476711,136.3633291,-0.618975511,-0.618975511,0.618975511,0.395823349,0.112718102,25.41602002,0,0.01738458,-549.1358558,97.3115064,3.513713053,3.513713053,3.713037943,19.00504064,2.581768144,0.938446035,0.757,10.78415251,136.0971573,8.300663042,8.300663042,8.300663042,74.09577614,2.28034409,1.020774255,0.044,8.756867191,364.0092334,Norm
229,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,0.693147181,0.3,0,0.4,normal,4.293047927,4.293047927,7.935181387,102.1531633,9.154600454,2.47299605,0.567,14.51089029,46.89497863,9.270760366,4.38741926,4.38741926,6.266533262,57.51424559,6.188949905,1.046842348,0.857,23.17468135,70.89117423,-0.74610419,-0.74610419,0.74610419,0.618430597,0.248638201,9.629286082,0,0.101216625,-300.0762506,9.421840842,4.238526172,4.238526172,6.118918898,54.85002308,6.076334488,0.940573665,0.891,25.32368745,69.75465522,11.32628518,11.32628518,11.32628518,141.9321509,3.696089278,0.955325653,0.167,15.16593184,306.4397077,Norm
230,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,0.693147181,0.3,0,0.4,normal,4.129694492,4.129694492,5.050000686,39.29781697,4.718655113,1.713009781,0.593,10.79782985,87.51846435,30.24337684,4.539438526,4.539438526,4.927117105,34.5061892,3.730093922,1.001325819,0.748,14.60233943,121.6977004,-0.759610718,-0.759610718,0.759610718,0.59900723,0.148394095,13.74387696,0,0.042323877,-511.8874291,30.2554308,4.682008547,4.682008547,5.098794466,36.96482653,3.880551659,0.923510269,0.796,16.47137395,120.6531689,11.34483337,11.34483337,11.34483337,136.0283642,2.707480474,0.981321566,0.018,10.81513828,419.0181047,Norm
231,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.693147181,0.693147181,0.3,0,0.4,normal,4.049412753,4.049412753,4.29630472,26.02696403,3.104651227,1.390580252,0.541,8.751748895,130.4305204,97.59451579,4.587298439,4.587298439,4.668211355,27.88684639,2.617324935,0.986004419,0.597,10.40535419,175.266677,-0.753217249,-0.753217249,0.753217249,0.579635003,0.110955348,22.14171009,0,0.019643332,-678.8471796,97.59398991,4.586013912,4.586013912,4.668383211,27.85808072,2.614075459,0.937009923,0.631,10.9358367,175.4354067,11.24910461,11.24910461,11.24910461,131.823857,2.299301899,1.032315419,0.001,8.730953405,489.2400002,Norm
232,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,1.108662625,0.693147181,0.3,0,0.4,normal,4.46295665,4.46295665,7.185910749,91.05988899,8.438786646,0.161840245,0.591,204.3956114,52.88623634,9.680826945,4.560311695,4.560311695,6.353526228,62.08868443,6.429119321,1.118221982,0.858,22.53728245,70.93213654,-0.908893913,-0.908893913,0.908893913,0.89181744,0.256505536,8.628847856,0,0.11652578,-354.336958,9.818480071,4.344918091,4.344918091,6.157654479,58.25763364,6.278434451,1.00204907,0.893,24.56068424,69.20384571,14.26430609,14.26430609,14.26430609,219.6962771,4.030147751,1.037111805,0.045,15.23258033,353.9400283,Norm
233,N_AC300b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,1.108662625,0.693147181,0.3,0,0.4,normal,4.544222833,4.544222833,5.130519414,39.15010213,4.303331226,1.652849236,0.561,10.20586032,105.5977938,30.06416369,4.744362699,4.744362699,5.134893039,36.60305616,3.756086651,1.031600329,0.737,14.27257118,126.3113219,-0.911722075,-0.911722075,0.911722075,0.853654787,0.149800149,11.62884942,0,0.050495606,-608.6256133,30.06317776,4.87558279,4.87558279,5.289689897,38.95787503,3.898944634,0.947803841,0.798,16.12525869,125.0487824,14.26485219,14.26485219,14.26485219,211.314423,2.799330508,1.035757324,0.001,10.5943484,509.5808498,Norm
234,N_AC1000b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,1.108662625,0.693147181,0.3,0,0.4,normal,4.456925273,4.456925273,4.558561893,27.00784968,2.674101273,1.27850554,0.445,8.198857215,166.6700255,96.40144088,4.739702025,4.739702025,4.797780558,28.63371173,2.484977175,0.975899156,0.54,9.981493963,190.7342278,-0.908989751,-0.908989751,0.908989751,0.838228918,0.109446469,17.59317626,0,0.02438572,-830.5336468,96.40100426,4.727247045,4.727247045,4.787026421,28.51259645,2.484331647,0.92554701,0.585,10.52177902,190.2824468,14.20681331,14.20681331,14.20681331,206.211644,2.093437889,0.985584128,0,8.32615451,678.6355295,Norm
235,N_AC100b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.400477567,1.108662625,0.3,0,0.4,normal,3.885182115,3.885182115,7.492823937,94.86811779,8.936069105,2.417866575,0.584,14.48746079,43.47752988,9.535396669,4.266495507,4.266495507,6.127349573,57.11176998,6.240811951,1.049775125,0.862,23.30359402,68.36442984,-0.778691736,-0.778691736,0.779175027,0.674951587,0.26202944,9.67771082,0.003,0.106134245,-297.1771933,9.684254718,4.087429689,4.087429689,5.97392902,54.38812826,6.141560515,0.944278683,0.9,25.49509511,66.55360115,12.11086693,12.11086693,12.11108725,161.7298186,3.882240683,0.994067061,0.14,15.30893079,311.9555925,Norm
236,N_AC300b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.400477567,1.108662625,0.3,0,0.4,normal,4.28935142,4.28935142,5.119653705,40.25285753,4.677199817,1.709158992,0.588,10.72708067,91.70767955,30.16770928,4.778339299,4.778339299,5.137375187,36.48585037,3.696889356,0.98911315,0.753,14.6510437,129.2529702,-0.791921985,-0.791921985,0.791921985,0.650906751,0.154240435,13.10636595,0,0.046131124,-513.4334503,30.17153648,4.928102649,4.928102649,5.308790213,38.98645525,3.836010233,0.909728281,0.804,16.52898357,128.4694865,12.20167255,12.20167255,12.20167255,156.6534208,2.789334695,1.009513658,0.006,10.83094914,437.4402461,Norm
237,N_AC1000b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,1000,0.400477567,1.108662625,0.3,0,0.4,normal,4.061396473,4.061396473,4.253308856,24.51295412,2.833026447,1.279020852,0.542,8.682625926,143.3589325,97.00456307,4.741806524,4.741806524,4.791693747,28.75430707,2.505165427,0.943994403,0.577,10.40267612,189.2811737,-0.787513393,-0.787513393,0.787513393,0.630776628,0.103004339,18.99280198,0,0.021259085,-764.5439,97.00455571,4.734359994,4.734359994,4.785326559,28.67214401,2.50284712,0.896859015,0.618,10.93926722,189.1589765,12.13761513,12.13761513,12.13761513,152.1031155,2.187738704,0.985873747,0,8.698657577,554.8018649,Norm
238,N_AC100b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,100,0.693147181,1.108662625,0.3,0,0.4,normal,4.693361613,4.693361613,7.139570491,90.16763771,8.258825745,2.338733285,0.58,13.842537,56.82843734,9.440737483,4.260793883,4.260793883,6.03730529,57.0699486,6.241357115,1.084701888,0.867,22.55520212,68.26710609,-0.925386506,-0.925386506,0.925386506,0.919638861,0.251718171,8.544469341,0,0.115480208,-367.6280114,9.803371723,4.087713609,4.087713609,5.864049819,54.02427056,6.111646278,0.973926274,0.906,24.59859007,66.88400183,14.32960739,14.32960739,14.32960739,219.8359091,3.8095635,0.981021677,0.034,15.22210454,376.1482749,Norm
239,N_AC300b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCNorm,300,0.693147181,1.108662625,0.3,0,0.4,normal,4.096315522,4.096315522,4.702338458,33.86756544,4.135803363,1.588319181,0.599,10.20704873,99.04521959,30.22134019,4.471127462,4.471127462,4.858686977,33.38070773,3.661028555,1.005282704,0.769,14.27555469,122.1276315,-0.904083049,-0.904083049,0.904083049,0.840817066,0.153213514,12.07955459,0,0.049719212,-590.0804877,30.22477551,4.590480602,4.590480602,5.005652977,35.41373011,3.788874968,0.919589236,0.816,16.15081645,121.1568247,14.07422301,14.07422301,14.07422301,205.6367882,2.749653698,1.016695969,0.001,10.60144307,511.8543844,Norm
