Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,Bucher.ate,Bucher.bias,Bucher.mae,Bucher.mse,Bucher.empse,Bucher.vr,Bucher.cov,Bucher.ciwidth,Bucher.std_bias
468,N_AC1000b_X1.11b_EM0.4meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,1.108662625,0.400477567,0.2,0.35,0.2,skew,0.035100509,0.035100509,0.129560094,0.026819402,0.160040523,0.950881173,0.957,0.659753649,21.93226309,247.378074,-0.057379405,-0.057379405,0.14472854,0.031854696,0.169088411,0.982154997,0.953,0.67485722,-33.93455826,0.013541343,0.013541343,0.118390081,0.021877507,0.147363005,0.872188726,0.975,0.662302033,9.18910589,247.378074,-0.058552738,-0.058552738,0.145263138,0.032073588,0.169333512,0.981411895,0.953,0.676347183,-34.5783523,-0.153240375,-0.153240375,0.17050224,0.04168461,0.134982287,0.944282693,0.817,0.560341564,-113.5262846
469,N_AC100b_X0.4b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,100,0.400477567,0.693147181,0.2,0.35,0.2,skew,-0.105308355,-0.105308355,0.333943627,0.17242882,0.401871212,1.101234846,0.916,1.430490699,-26.20450329,26.36847033,-0.095486505,-0.095486505,0.358204956,0.202492513,0.4399641,1.075030803,0.926,1.604258757,-21.70324918,-0.0935504,-0.0935504,0.295819805,0.136551077,0.357669299,0.959522604,0.946,1.46118276,-26.15555778,26.36847033,-0.104560651,-0.104560651,0.377084799,0.223526339,0.461309241,1.089022066,0.924,1.660479666,-22.6660647,-0.447858375,-0.447858375,0.459056019,0.274228303,0.271523303,1.027336143,0.614,1.036030705,-164.9428872
470,N_AC300b_X0.4b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,300,0.400477567,0.693147181,0.2,0.35,0.2,skew,-0.089012937,-0.089012937,0.208771677,0.070754604,0.250787151,1.044591738,0.92,0.941102186,-35.49342004,77.32371399,-0.064800696,-0.064800696,0.206671418,0.068299352,0.253306901,1.023995191,0.934,0.969677216,-25.58189127,-0.082292678,-0.082292678,0.185874351,0.055432443,0.220701307,0.905688438,0.945,0.955221676,-37.28690103,77.32371399,-0.064094106,-0.064094106,0.203161572,0.06577568,0.24845393,1.02791342,0.937,0.947474262,-25.79717932,-0.44507483,-0.44507483,0.445521755,0.230801165,0.180948345,0.995382392,0.315,0.712594962,-245.9678921
471,N_AC1000b_X0.4b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,0.400477567,0.693147181,0.2,0.35,0.2,skew,-0.084060168,-0.084060168,0.147774576,0.033657911,0.163151518,0.956509001,0.927,0.668621204,-51.52276165,247.1826245,-0.062861929,-0.062861929,0.142003424,0.031124814,0.164925415,0.957258201,0.948,0.67536193,-38.115368,-0.087019612,-0.087019612,0.14289847,0.030563421,0.151703731,0.881792332,0.95,0.6743852,-57.36155062,247.1826245,-0.063573463,-0.063573463,0.142758972,0.03144893,0.165634476,0.959172732,0.948,0.676911668,-38.3817816,-0.441577134,-0.441577134,0.44170387,0.213933338,0.137702339,0.960081879,0.125,0.562226266,-320.6751149
472,N_AC100b_X0.69b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,100,0.693147181,0.693147181,0.2,0.35,0.2,skew,-0.072537024,-0.072537024,0.310470538,0.146684056,0.376249917,1.067669274,0.936,1.381394603,-19.27894759,26.63750498,-0.069831808,-0.069831808,0.339199467,0.184210381,0.423690232,1.052204978,0.944,1.578433124,-16.48180736,-0.069062846,-0.069062846,0.282953994,0.12274342,0.343644926,0.956454722,0.966,1.408392184,-20.0971529,26.63750498,-0.077525566,-0.077525566,0.357654062,0.203218685,0.444303812,1.06490147,0.943,1.635493036,-17.44877352,-0.397634959,-0.397634959,0.415248541,0.227914675,0.264331204,1.014850645,0.671,1.020996817,-150.4305785
473,N_AC300b_X0.69b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,300,0.693147181,0.693147181,0.2,0.35,0.2,skew,-0.076135085,-0.076135085,0.198361441,0.061423712,0.235972124,1.010478919,0.929,0.915401314,-32.26444022,77.22003129,-0.06697018,-0.06697018,0.206219239,0.067289822,0.25073429,1.023708501,0.929,0.960097875,-26.70962166,-0.079661322,-0.079661322,0.177852511,0.05073595,0.210794826,0.891750312,0.955,0.926605265,-37.79092847,77.22003129,-0.066804193,-0.066804193,0.203158428,0.065378139,0.246933828,1.030599197,0.929,0.939223339,-27.05347973,-0.408458251,-0.408458251,0.408923223,0.198408312,0.17776887,0.990569311,0.371,0.703475424,-229.7692787
474,N_AC1000b_X0.69b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,0.693147181,0.693147181,0.2,0.35,0.2,skew,-0.063144277,-0.063144277,0.1362543,0.029183715,0.15881353,0.951828585,0.948,0.654043812,-39.76001116,247.5634414,-0.057508265,-0.057508265,0.138204739,0.030449814,0.164832592,0.967852451,0.944,0.66759338,-34.88889176,-0.079381208,-0.079381208,0.132671453,0.027838123,0.146827469,0.873653705,0.953,0.6587886,-54.06427591,247.5634414,-0.057963627,-0.057963627,0.138671285,0.03063138,0.165223779,0.968254789,0.943,0.668899673,-35.08189155,-0.399920362,-0.399920362,0.399964355,0.177802774,0.133732427,0.94418548,0.18,0.555210277,-299.0451682
475,N_AC100b_X1.11b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,100,1.108662625,0.693147181,0.2,0.35,0.2,skew,-0.037079892,-0.037079892,0.290934561,0.136755661,0.36812533,1.083570532,0.929,1.331731287,-10.0726272,26.71268059,-0.053956593,-0.053956593,0.3387702,0.184361674,0.42618305,1.06544566,0.935,1.567988797,-12.66042684,-0.04143556,-0.04143556,0.265803894,0.114938417,0.336652412,0.971691657,0.951,1.358098728,-12.3081133,26.71268059,-0.060197215,-0.060197215,0.355380066,0.20315187,0.446909268,1.078338965,0.931,1.624583916,-13.46967256,-0.348118094,-0.348118094,0.370725409,0.18839867,0.259383389,1.00972223,0.732,1.006974167,-134.2098641
476,N_AC300b_X1.11b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,300,1.108662625,0.693147181,0.2,0.35,0.2,skew,-0.051211627,-0.051211627,0.18587469,0.054681259,0.228277767,1.004718747,0.943,0.890629746,-22.43390945,76.9338513,-0.066236317,-0.066236317,0.202486886,0.064843347,0.246001247,1.012618873,0.945,0.95229034,-26.92519566,-0.068994641,-0.068994641,0.169008317,0.044494527,0.1994343,0.868814282,0.967,0.89981036,-34.595173,76.9338513,-0.065723684,-0.065723684,0.1990561,0.062413179,0.241146694,1.014659353,0.942,0.931620715,-27.25464848,-0.356803153,-0.356803153,0.358543501,0.155825927,0.168955564,0.954779039,0.481,0.693661689,-211.181653
477,N_AC1000b_X1.11b_EM0.69meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,1.108662625,0.693147181,0.2,0.35,0.2,skew,-0.044782282,-0.044782282,0.136566178,0.029642683,0.166327672,1.017257184,0.934,0.640931817,-26.92413211,247.7102494,-0.065176811,-0.065176811,0.146719943,0.033616937,0.171459379,1.019396506,0.925,0.659319912,-38.01297528,-0.071413531,-0.071413531,0.13272722,0.027562736,0.149951088,0.911920758,0.948,0.644570767,-47.62455044,247.7102494,-0.065658777,-0.065658777,0.147318765,0.033838903,0.171922614,1.018750295,0.925,0.661520558,-38.19089003,-0.350628503,-0.350628503,0.351273441,0.141356683,0.135774707,0.972217233,0.277,0.547436368,-258.2428724
478,N_AC100b_X0.4b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,100,0.400477567,1.108662625,0.2,0.35,0.2,skew,-0.193542065,-0.193542065,0.320296077,0.168409523,0.362052584,1.060550438,0.905,1.338191943,-53.45689368,26.91931162,-0.074688274,-0.074688274,0.331798052,0.17553429,0.412463426,1.025030129,0.951,1.577345751,-18.10785381,-0.165155699,-0.165155699,0.287304003,0.132660407,0.324791622,0.921960445,0.937937938,1.380926666,-50.84974103,26.92436935,-0.073927886,-0.073927886,0.349533599,0.194117653,0.434558583,1.042417393,0.942,1.634123103,-17.01217935,-0.705837722,-0.705837722,0.706082415,0.564117593,0.256859261,0.990863149,0.223,1.016154252,-274.7955118
479,N_AC300b_X0.4b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,300,0.400477567,1.108662625,0.2,0.35,0.2,skew,-0.17769371,-0.17769371,0.2326091,0.082208003,0.225130255,0.974338326,0.878,0.905737115,-78.92928894,77.55627256,-0.083992341,-0.083992341,0.204254018,0.06656836,0.244076258,0.999521901,0.931,0.957218994,-34.41233583,-0.186097614,-0.186097614,0.22402851,0.075382488,0.201967714,0.85587988,0.912,0.925011685,-92.14225915,77.55627256,-0.081236365,-0.081236365,0.199760634,0.063793385,0.239272416,1.002687821,0.928,0.935416405,-33.95141239,-0.714538291,-0.714538291,0.714538291,0.542604094,0.179084325,1.00261545,0.019,0.700166405,-398.9954398
480,N_AC1000b_X0.4b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,0.400477567,1.108662625,0.2,0.35,0.2,skew,-0.186685262,-0.186685262,0.207637967,0.061660645,0.163817258,0.992108678,0.805,0.647259586,-113.9594592,246.1226377,-0.088767892,-0.088767892,0.153324805,0.03630646,0.168686622,0.995571286,0.927,0.664180875,-52.62295887,-0.200212238,-0.200212238,0.21132452,0.062450082,0.149624629,0.89443573,0.811,0.65574054,-133.8096803,246.1226377,-0.088333719,-0.088333719,0.153703196,0.036374557,0.169116266,0.994570464,0.928,0.666542598,-52.23253878,-0.720308136,-0.720308136,0.720308136,0.53854557,0.140433187,0.996244231,0.001,0.552563277,-512.9187428
481,N_AC100b_X0.69b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,100,0.693147181,1.108662625,0.2,0.35,0.2,skew,-0.193947658,-0.193947658,0.341694702,0.18747072,0.38730483,1.146701246,0.873,1.323977836,-50.07623016,26.87882589,-0.082429197,-0.082429197,0.361025814,0.207010469,0.447678805,1.120036201,0.923,1.566796383,-18.4125753,-0.187101368,-0.187101368,0.311251805,0.147835901,0.336068328,0.968392691,0.912,1.36036099,-55.67360917,26.87882589,-0.082586088,-0.082586088,0.379969911,0.227764232,0.470281761,1.135122496,0.92,1.624027924,-17.56098032,-0.703168705,-0.703168705,0.703461946,0.564083906,0.264021563,1.026159265,0.21,1.008562262,-266.3300289
482,N_AC300b_X0.69b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,300,0.693147181,1.108662625,0.2,0.35,0.2,skew,-0.185269057,-0.185269057,0.235771237,0.083079564,0.220915696,0.977010645,0.87,0.886350235,-83.86414385,76.694553,-0.077080123,-0.077080123,0.206153456,0.065878059,0.244942259,1.009121939,0.936,0.951476699,-31.46869109,-0.201914768,-0.201914768,0.234700784,0.079462419,0.196803398,0.855725363,0.899,0.901521887,-102.5971962,76.694553,-0.073953714,-0.073953714,0.201705904,0.062841488,0.239645083,1.010842943,0.937,0.929314955,-30.85968353,-0.686061833,-0.686061833,0.686061833,0.499899573,0.171020415,0.966464951,0.031,0.693649272,-401.1578566
483,N_AC1000b_X0.69b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,0.693147181,1.108662625,0.2,0.35,0.2,skew,-0.18833917,-0.18833917,0.207335814,0.060609719,0.158629252,0.980096044,0.787,0.634443171,-118.7291545,245.1746289,-0.075255121,-0.075255121,0.147809475,0.034974773,0.171291507,1.021709151,0.916,0.657183473,-43.93394779,-0.20934043,-0.20934043,0.218739428,0.065372583,0.146869802,0.898464772,0.774,0.640780875,-142.5346992,245.1746289,-0.075367965,-0.075367965,0.148382115,0.035286219,0.172149715,1.022657652,0.917,0.659863526,-43.78047606,-0.685519556,-0.685519556,0.685519556,0.487390261,0.132176659,0.947973019,0,0.546558785,-518.638891
484,N_AC100b_X1.11b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,100,1.108662625,1.108662625,0.2,0.35,0.2,skew,-0.179779798,-0.179779798,0.309615011,0.154143693,0.349206045,1.070662586,0.89,1.278519076,-51.48244166,27.17545585,-0.066758708,-0.066758708,0.338340197,0.178644727,0.417567198,1.058920987,0.943,1.545755875,-15.9875364,-0.18104418,-0.18104418,0.286388543,0.128991011,0.310339051,0.929521722,0.922,1.308744807,-58.33754376,27.17545585,-0.065240086,-0.065240086,0.356830236,0.198743663,0.441227918,1.080128611,0.942,1.601273812,-14.78602852,-0.638323515,-0.638323515,0.638985102,0.470637748,0.251483762,0.989607557,0.294,0.99615067,-253.8229548
485,N_AC300b_X1.11b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,300,1.108662625,1.108662625,0.2,0.35,0.2,skew,-0.175036701,-0.175036701,0.219680871,0.074448136,0.209413808,0.954879232,0.882,0.859676299,-83.58412583,78.10531788,-0.051120142,-0.051120142,0.198733782,0.060235948,0.240167358,1.003001689,0.952,0.938621295,-21.28521645,-0.194229645,-0.194229645,0.221704124,0.0728754,0.187577797,0.844701377,0.897,0.870475026,-103.5461811,78.10531788,-0.049340361,-0.049340361,0.194686273,0.057776914,0.235367459,1.004819566,0.953,0.918198168,-20.9631194,-0.62663494,-0.62663494,0.62663494,0.419298735,0.163260653,0.934264082,0.039,0.684999039,-383.8248411
486,N_AC1000b_X1.11b_EM1.11meanX_AC0.2corX0.35sdBC0.2shapeBCskew,1000,1.108662625,1.108662625,0.2,0.35,0.2,skew,-0.18532689,-0.18532689,0.204594833,0.058967341,0.156990226,0.986178834,0.799,0.624014994,-118.0499538,245.4782048,-0.064342651,-0.064342651,0.144598294,0.032596444,0.168774858,1.014859906,0.927,0.651898141,-38.12336258,-0.214176947,-0.214176947,0.223317329,0.06682389,0.144820921,0.903495172,0.764,0.628323863,-147.890889,245.4782048,-0.064254807,-0.064254807,0.145157319,0.032916887,0.169755778,1.017538592,0.926,0.653960867,-37.85132266,-0.625196815,-0.625196815,0.625196815,0.40959951,0.13692041,0.993535873,0.003,0.540210133,-456.6133081
487,N_AC100b_X0.4b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,100,0.400477567,0.400477567,0.4,0,0.4,skew,-0.032626246,-0.032626246,0.222840051,0.081509188,0.283769698,1.031063198,0.944,1.078844418,-11.49743829,79.99309976,-0.076865308,-0.076865308,0.25454707,0.10234017,0.310690236,1.020243674,0.946,1.193718105,-24.7401749,-0.03621238,-0.03621238,0.220671017,0.078555406,0.278067241,0.999576825,0.95,1.090465013,-13.02288601,79.99309976,-0.093774566,-0.093774566,0.269944144,0.115492867,0.326811879,1.036545267,0.942,1.23591228,-28.69374468,-0.090706543,-0.090706543,0.218257239,0.075863858,0.260199702,0.995863966,0.94,1.024200216,-34.86035625
488,N_AC300b_X0.4b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,300,0.400477567,0.400477567,0.4,0,0.4,skew,-0.028457809,-0.028457809,0.155182706,0.037296191,0.191109568,1.004841726,0.95,0.74552611,-14.89083445,242.9495211,-0.0502079,-0.0502079,0.167022904,0.043381574,0.202241545,1.001330199,0.949,0.791719146,-24.82571,-0.033203699,-0.033203699,0.154650776,0.037050419,0.189694272,0.9942916,0.951,0.74785695,-17.50379652,242.9495211,-0.052814084,-0.052814084,0.164258793,0.041924119,0.19792414,1.003984479,0.948,0.772769289,-26.68400336,-0.085595867,-0.085595867,0.161810341,0.040372943,0.181877349,0.996950836,0.93,0.715126646,-47.06241182
489,N_AC1000b_X0.4b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,1000,0.400477567,0.400477567,0.4,0,0.4,skew,-0.022336806,-0.022336806,0.11750938,0.021238793,0.144085464,0.965211039,0.958,0.58516181,-15.50247035,814.3320166,-0.034526711,-0.034526711,0.125901502,0.024511381,0.152782952,0.97426643,0.952,0.614717029,-22.59853644,-0.026599872,-0.026599872,0.118620905,0.021563671,0.144488736,0.967093645,0.958,0.585657283,-18.40965123,814.3320166,-0.035544299,-0.035544299,0.126313049,0.024576481,0.152762628,0.9715292,0.951,0.616366958,-23.26766688,-0.081169616,-0.081169616,0.132826058,0.026923615,0.142672577,0.975136358,0.925,0.573526173,-56.89223407
490,N_AC100b_X0.69b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,100,0.693147181,0.400477567,0.4,0,0.4,skew,-0.0390758,-0.0390758,0.232465762,0.084232242,0.287729234,1.059966722,0.938,1.064069135,-13.58075429,79.7428773,-0.092636347,-0.092636347,0.267222398,0.111951864,0.321673506,1.073527914,0.92,1.174573066,-28.79825209,-0.043028693,-0.043028693,0.231282038,0.082273338,0.2837294,1.03360606,0.941,1.076037432,-15.16539792,79.7428773,-0.109883445,-0.109883445,0.284594343,0.126867295,0.338980576,1.091243454,0.911,1.217674604,-32.41585298,-0.092191033,-0.092191033,0.218291243,0.075354958,0.258694211,1.007586223,0.936,1.006427687,-35.63706837
491,N_AC300b_X0.69b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,300,0.693147181,0.400477567,0.4,0,0.4,skew,-0.027366096,-0.027366096,0.149084857,0.03465167,0.184219173,0.984310979,0.955,0.733635917,-14.85518353,243.2499278,-0.065173019,-0.065173019,0.164412136,0.042163819,0.194818508,0.983380969,0.945,0.776580534,-33.45319697,-0.036047107,-0.036047107,0.151093759,0.035537187,0.185127159,0.986035586,0.948,0.735962413,-19.47153887,243.2499278,-0.067222579,-0.067222579,0.162194543,0.040966292,0.191007593,0.984215279,0.944,0.760744138,-35.19366843,-0.082067318,-0.082067318,0.155848432,0.036851573,0.173627978,0.968675301,0.945,0.702618478,-47.26618313
492,N_AC1000b_X0.69b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,1000,0.693147181,0.400477567,0.4,0,0.4,skew,-0.025848368,-0.025848368,0.115409484,0.02105917,0.142868622,0.972377179,0.953,0.575943901,-18.09240377,813.6798928,-0.054132167,-0.054132167,0.127091512,0.025433083,0.150084364,0.972440991,0.945,0.604992902,-36.06782594,-0.036949661,-0.036949661,0.116744118,0.021489066,0.141929321,0.965227644,0.949,0.57639534,-26.03384605,813.6798928,-0.05532129,-0.05532129,0.127810084,0.025717407,0.150597616,0.973519748,0.943,0.606389145,-36.73450592,-0.080600361,-0.080600361,0.129856595,0.025948505,0.139540527,0.970399891,0.918,0.563673617,-57.7612555
493,N_AC100b_X1.11b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,100,1.108662625,0.400477567,0.4,0,0.4,skew,-0.049045582,-0.049045582,0.225826477,0.081050026,0.280576692,1.053456758,0.937,1.044029966,-17.48027664,79.95257936,-0.129239132,-0.129239132,0.272862224,0.120183348,0.321844961,1.087668952,0.921,1.159920087,-40.15571081,-0.06533652,-0.06533652,0.230615267,0.08406928,0.282631031,1.049417179,0.94,1.055722459,-23.11724919,79.95257936,-0.145704528,-0.145704528,0.290269701,0.135114143,0.33763639,1.102480303,0.911,1.200484329,-43.15427264,-0.096394666,-0.096394666,0.218659546,0.077777142,0.261827737,1.03864109,0.937,0.988162206,-36.81606357
494,N_AC300b_X1.11b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,300,1.108662625,0.400477567,0.4,0,0.4,skew,-0.023589913,-0.023589913,0.147159997,0.033278305,0.180982251,0.983651487,0.954,0.721228401,-13.03437922,242.7976854,-0.082991415,-0.082991415,0.16722565,0.042921549,0.189921153,0.973970521,0.939,0.764373484,-43.69782591,-0.042154045,-0.042154045,0.151412146,0.034511075,0.181016238,0.980737345,0.95,0.723507286,-23.28743828,242.7976854,-0.084882456,-0.084882456,0.165572628,0.041979059,0.186571264,0.978132948,0.934,0.747695819,-45.49599653,-0.073506985,-0.073506985,0.152848471,0.035219142,0.172759111,0.983169689,0.936,0.688795922,-42.54883282
495,N_AC1000b_X1.11b_EM0.4meanX_AC0.4corX0sdBC0.4shapeBCskew,1000,1.108662625,0.400477567,0.4,0,0.4,skew,-0.019713489,-0.019713489,0.113762546,0.019678607,0.138957888,0.962782563,0.967,0.565761091,-14.18666443,813.6706862,-0.071335733,-0.071335733,0.13114281,0.026337173,0.145841201,0.963032825,0.943,0.593631898,-48.9132926,-0.038814241,-0.038814241,0.11727622,0.020999823,0.139688191,0.967099329,0.957,0.56619587,-27.78634417,813.6706862,-0.072697036,-0.072697036,0.132102326,0.026717164,0.146471016,0.963823211,0.941,0.595706585,-49.63236953,-0.071456457,-0.071456457,0.124865861,0.023373734,0.135225718,0.958410567,0.935,0.553077244,-52.84235717
496,N_AC100b_X0.4b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,100,0.400477567,0.693147181,0.4,0,0.4,skew,-0.036432675,-0.036432675,0.211450693,0.074580614,0.270788849,1.025745875,0.938,1.034830176,-13.45427455,79.78264815,-0.044530009,-0.044530009,0.245265531,0.098440838,0.310732152,1.053442371,0.942,1.156254664,-14.33067308,-0.034848504,-0.034848504,0.216454693,0.076977942,0.275389475,1.028602435,0.949,1.049488967,-12.65426153,79.78264815,-0.052658875,-0.052658875,0.259821526,0.110540244,0.328443545,1.074365416,0.938,1.198358604,-16.03285423,-0.132126949,-0.132126949,0.227661426,0.083409507,0.256939671,1.015159628,0.923,0.992144461,-51.42333569
497,N_AC300b_X0.4b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,300,0.400477567,0.693147181,0.4,0,0.4,skew,-0.040443825,-0.040443825,0.135209291,0.02883543,0.16500592,0.905174181,0.964,0.714571111,-24.5105298,242.8618433,-0.04220491,-0.04220491,0.145270748,0.03307531,0.176989775,0.906918866,0.968,0.764993647,-23.84595919,-0.039142215,-0.039142215,0.135703763,0.028894753,0.165499337,0.903167431,0.967,0.718300347,-23.65097996,242.8618433,-0.043087297,-0.043087297,0.142718593,0.031970317,0.173620118,0.909265686,0.965,0.748492291,-24.81699575,-0.136327935,-0.136327935,0.170125101,0.043921796,0.159254048,0.900988255,0.904,0.692866297,-85.60406289
498,N_AC1000b_X0.4b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,1000,0.400477567,0.693147181,0.4,0,0.4,skew,-0.046618055,-0.046618055,0.11483367,0.021540826,0.139237101,0.968294382,0.94,0.563670943,-33.48105844,814.4826496,-0.04532306,-0.04532306,0.12123246,0.024007139,0.148239447,0.976377957,0.938,0.595146533,-30.57422332,-0.046552976,-0.046552976,0.115721325,0.021732139,0.139944788,0.971433251,0.939,0.564705283,-33.26524477,814.4826496,-0.046187484,-0.046187484,0.121801107,0.02422311,0.148700835,0.976637923,0.938,0.596839983,-31.06067536,-0.144162699,-0.144162699,0.162602525,0.039063232,0.13527249,0.954701441,0.832,0.555418053,-106.5720751
499,N_AC100b_X0.69b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,100,0.693147181,0.693147181,0.4,0,0.4,skew,-0.046411376,-0.046411376,0.219520976,0.075803346,0.271519895,1.043145431,0.932,1.020316438,-17.0931769,80.25523631,-0.072450103,-0.072450103,0.255955491,0.102933968,0.312702308,1.07545697,0.924,1.139767147,-23.16903363,-0.050322576,-0.050322576,0.228188772,0.079830243,0.278164083,1.05419659,0.938,1.034326215,-18.09096835,80.25523631,-0.08131759,-0.08131759,0.270829757,0.115176549,0.329655383,1.094863565,0.921,1.18026154,-24.66745385,-0.137234567,-0.137234567,0.232435137,0.085465921,0.258262064,1.03483857,0.917,0.978286582,-53.13771786
500,N_AC300b_X0.69b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,300,0.693147181,0.693147181,0.4,0,0.4,skew,-0.047023459,-0.047023459,0.140777686,0.03022856,0.167467608,0.929738955,0.962,0.706070188,-28.07913701,243.108957,-0.054788372,-0.054788372,0.154121873,0.035701695,0.180921702,0.938266322,0.956,0.755862193,-30.28291865,-0.049601381,-0.049601381,0.14209507,0.030735452,0.168236318,0.929184121,0.963,0.709734739,-29.48315892,243.108957,-0.055556124,-0.055556124,0.151810874,0.034615378,0.177652626,0.942605558,0.954,0.738787812,-31.2723349,-0.141060019,-0.141060019,0.17571883,0.046876819,0.164334706,0.942650875,0.886,0.683370936,-85.83702293
501,N_AC1000b_X0.69b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,1000,0.693147181,0.693147181,0.4,0,0.4,skew,-0.04101427,-0.04101427,0.113268944,0.0199943,0.135390029,0.9539011,0.957,0.556367071,-30.29342021,815.0726743,-0.04853584,-0.04853584,0.120263677,0.022687114,0.142659519,0.953606327,0.944,0.586421274,-34.02215346,-0.044127148,-0.044127148,0.114469516,0.020608534,0.136674829,0.961224122,0.953,0.557367915,-32.28622856,815.0726743,-0.049228908,-0.049228908,0.121127397,0.023014715,0.143568246,0.95557502,0.945,0.588940869,-34.2895515,-0.134805127,-0.134805127,0.157512013,0.035593962,0.132056724,0.945016987,0.856,0.547770945,-102.0812287
502,N_AC100b_X1.11b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,100,1.108662625,0.693147181,0.4,0,0.4,skew,-0.033970094,-0.033970094,0.203560573,0.064601228,0.252013435,0.980393481,0.957,1.007630641,-13.47947741,80.32644002,-0.067771859,-0.067771859,0.238121806,0.089212031,0.291039017,1.01544736,0.945,1.123496922,-23.28617639,-0.03991389,-0.03991389,0.211634609,0.06936027,0.260451505,0.999297348,0.948,1.021669018,-15.32488345,80.32644002,-0.077365444,-0.077365444,0.251501384,0.099228815,0.305510621,1.028636274,0.936,1.164240127,-25.323324,-0.115781822,-0.115781822,0.205974202,0.068287504,0.234386456,0.954251697,0.938,0.962825667,-49.39782959
503,N_AC300b_X1.11b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,300,1.108662625,0.693147181,0.4,0,0.4,skew,-0.047259257,-0.047259257,0.143368444,0.032413175,0.173810091,0.977536706,0.946,0.696979491,-27.19016894,242.9739484,-0.075222714,-0.075222714,0.162076911,0.040695344,0.187275091,0.983125958,0.945,0.746704795,-40.16696162,-0.055589367,-0.055589367,0.148520929,0.034110552,0.176214147,0.986175889,0.944,0.700429579,-31.54648344,242.9739484,-0.075703111,-0.075703111,0.159461069,0.039405206,0.183597257,0.986777814,0.941,0.729331376,-41.23324735,-0.133656376,-0.133656376,0.174908803,0.045357547,0.165894669,0.965894916,0.898,0.673256626,-80.56701117
504,N_AC1000b_X1.11b_EM0.69meanX_AC0.4corX0sdBC0.4shapeBCskew,1000,1.108662625,0.693147181,0.4,0,0.4,skew,-0.03374216,-0.03374216,0.113466185,0.020052891,0.137598296,0.9819387,0.941,0.549296415,-24.522222,812.3669647,-0.056185947,-0.056185947,0.12407183,0.023824157,0.143833182,0.972843448,0.939,0.579554413,-39.06327212,-0.041484733,-0.041484733,0.116191286,0.021029307,0.139023926,0.990411945,0.938,0.550239501,-29.83999559,812.3669647,-0.057028207,-0.057028207,0.124846092,0.024167441,0.144693334,0.975947783,0.939,0.581165774,-39.41315426,-0.121482208,-0.121482208,0.148218934,0.033153403,0.13569779,0.985376698,0.86,0.539819505,-89.52408782
